ID_LAT_LON_YEAR_WEEK,emission
ID_-0.510_29.290_2022_45,5.462515627960315
ID_-0.510_29.290_2022_46,-2.998589652520175
ID_-0.510_29.290_2022_47,4.611031464671314
ID_-0.510_29.290_2022_48,4.720119455213461
ID_-0.528_29.472_2022_00,3.9848036780162257
ID_-0.528_29.472_2022_01,4.182931033474417
ID_-0.528_29.472_2022_02,3.7943868527551237
ID_-0.528_29.472_2022_03,4.4688485338915
ID_-0.528_29.472_2022_04,4.963954886571342
ID_-0.528_29.472_2022_05,4.309669041815319
ID_-0.528_29.472_2022_06,4.8131114600749445
ID_-0.528_29.472_2022_07,4.4772949811741665
ID_-0.528_29.472_2022_08,5.163819504997605
ID_-0.528_29.472_2022_09,4.8480799495375955
ID_-0.528_29.472_2022_10,4.101784552737293
ID_-0.528_29.472_2022_11,4.8588350001621885
ID_-0.528_29.472_2022_12,3.6589495067411044
ID_-0.528_29.472_2022_13,4.699038556935128
ID_-0.528_29.472_2022_14,3.9763097153580533
ID_-0.528_29.472_2022_15,4.2523212897276235
ID_-0.528_29.472_2022_16,3.9987855405392745
ID_-0.528_29.472_2022_17,4.498421600474841
ID_-0.528_29.472_2022_18,4.1952370506126435
ID_-0.528_29.472_2022_19,3.6350432004265705
ID_-0.528_29.472_2022_20,4.10275717721135
ID_-0.528_29.472_2022_21,3.811958641569695
ID_-0.528_29.472_2022_22,3.8451720901983175
ID_-0.528_29.472_2022_23,3.5992554033215063
ID_-0.528_29.472_2022_24,4.578390963433577
ID_-0.528_29.472_2022_25,3.9486885328735526
ID_-0.528_29.472_2022_26,4.27283019401962
ID_-0.528_29.472_2022_27,4.549451716001648
ID_-0.528_29.472_2022_28,4.040162942396431
ID_-0.528_29.472_2022_29,3.710309420039331
ID_-0.528_29.472_2022_30,3.0777742779893016
ID_-0.528_29.472_2022_31,4.523869934285667
ID_-0.528_29.472_2022_32,4.4902552093339425
ID_-0.528_29.472_2022_33,4.771866780148312
ID_-0.528_29.472_2022_34,4.435569738526528
ID_-0.528_29.472_2022_35,4.787281415094268
ID_-0.528_29.472_2022_36,4.782286030648889
ID_-0.528_29.472_2022_37,4.563610510245212
ID_-0.528_29.472_2022_38,4.563108748433372
ID_-0.528_29.472_2022_39,5.284353242603239
ID_-0.528_29.472_2022_40,4.304751835118531
ID_-0.528_29.472_2022_41,4.820544214812803
ID_-0.528_29.472_2022_42,5.287675322256676
ID_-0.528_29.472_2022_43,4.846928860562721
ID_-0.528_29.472_2022_44,5.019034686845761
ID_-0.528_29.472_2022_45,4.928563019572819
ID_-0.528_29.472_2022_46,-1.015973666677177
ID_-0.528_29.472_2022_47,5.0416801661928545
ID_-0.528_29.472_2022_48,5.299891372041804
ID_-0.547_29.653_2022_00,0.5119721800734394
ID_-0.547_29.653_2022_01,0.5223554220386711
ID_-0.547_29.653_2022_02,0.5966862890986484
ID_-0.547_29.653_2022_03,0.613424546517513
ID_-0.547_29.653_2022_04,0.6740774950289627
ID_-0.547_29.653_2022_05,0.6613584282072478
ID_-0.547_29.653_2022_06,0.6531259952722727
ID_-0.547_29.653_2022_07,0.6264407721235659
ID_-0.547_29.653_2022_08,0.66744283367417
ID_-0.547_29.653_2022_09,0.6738224970171631
ID_-0.547_29.653_2022_10,0.5810004291300256
ID_-0.547_29.653_2022_11,0.664908384333908
ID_-0.547_29.653_2022_12,0.5783476694313048
ID_-0.547_29.653_2022_13,0.5879443978600677
ID_-0.547_29.653_2022_14,0.586660218781805
ID_-0.547_29.653_2022_15,0.648592931933335
ID_-0.547_29.653_2022_16,0.5741813602858677
ID_-0.547_29.653_2022_17,0.529844212457736
ID_-0.547_29.653_2022_18,0.6188283808529417
ID_-0.547_29.653_2022_19,0.591287793143465
ID_-0.547_29.653_2022_20,0.6278715165668568
ID_-0.547_29.653_2022_21,0.6121775068177178
ID_-0.547_29.653_2022_22,0.6460638081075314
ID_-0.547_29.653_2022_23,0.6653824367722241
ID_-0.547_29.653_2022_24,0.6901142000952095
ID_-0.547_29.653_2022_25,0.724271293848272
ID_-0.547_29.653_2022_26,0.695628407741769
ID_-0.547_29.653_2022_27,0.6642359210731488
ID_-0.547_29.653_2022_28,0.7085778078876788
ID_-0.547_29.653_2022_29,0.6839494539791922
ID_-0.547_29.653_2022_30,0.7005874539165805
ID_-0.547_29.653_2022_31,0.6683198489379034
ID_-0.547_29.653_2022_32,0.6509099758129073
ID_-0.547_29.653_2022_33,0.6937715992578981
ID_-0.547_29.653_2022_34,0.6600014938252603
ID_-0.547_29.653_2022_35,0.708892943119267
ID_-0.547_29.653_2022_36,0.6962094443051715
ID_-0.547_29.653_2022_37,0.7397660631950579
ID_-0.547_29.653_2022_38,0.7688516767416474
ID_-0.547_29.653_2022_39,0.6997762279373321
ID_-0.547_29.653_2022_40,0.717497889496534
ID_-0.547_29.653_2022_41,0.734327957442777
ID_-0.547_29.653_2022_42,0.7083415296049533
ID_-0.547_29.653_2022_43,0.7553112514667493
ID_-0.547_29.653_2022_44,0.6857241173558548
ID_-0.547_29.653_2022_45,0.6833152093307416
ID_-0.547_29.653_2022_46,1.1725009066924879
ID_-0.547_29.653_2022_47,0.7008532370469673
ID_-0.547_29.653_2022_48,0.6446335554942014
ID_-0.569_30.031_2022_00,110.99360994306825
ID_-0.569_30.031_2022_01,112.51773494945756
ID_-0.569_30.031_2022_02,117.64762486586508
ID_-0.569_30.031_2022_03,111.13584513205366
ID_-0.569_30.031_2022_04,117.6749622236981
ID_-0.569_30.031_2022_05,112.30876715664716
ID_-0.569_30.031_2022_06,110.82625891274935
ID_-0.569_30.031_2022_07,122.38030202147571
ID_-0.569_30.031_2022_08,105.47393021283973
ID_-0.569_30.031_2022_09,117.22852908181704
ID_-0.569_30.031_2022_10,113.45474828153414
ID_-0.569_30.031_2022_11,119.18118572140838
ID_-0.569_30.031_2022_12,112.50349421373093
ID_-0.569_30.031_2022_13,114.80346976752554
ID_-0.569_30.031_2022_14,116.38468648512173
ID_-0.569_30.031_2022_15,119.26009711452114
ID_-0.569_30.031_2022_16,110.30497179868028
ID_-0.569_30.031_2022_17,100.06551440417245
ID_-0.569_30.031_2022_18,115.14125810671808
ID_-0.569_30.031_2022_19,115.04915058279347
ID_-0.569_30.031_2022_20,117.46450926998932
ID_-0.569_30.031_2022_21,109.75586301224871
ID_-0.569_30.031_2022_22,127.45513548663952
ID_-0.569_30.031_2022_23,119.05785567279517
ID_-0.569_30.031_2022_24,127.19544379126964
ID_-0.569_30.031_2022_25,120.3050254115918
ID_-0.569_30.031_2022_26,122.0244577322692
ID_-0.569_30.031_2022_27,131.05015193127207
ID_-0.569_30.031_2022_28,123.8536159116672
ID_-0.569_30.031_2022_29,118.91479766735642
ID_-0.569_30.031_2022_30,130.66565702033182
ID_-0.569_30.031_2022_31,121.65944626348738
ID_-0.569_30.031_2022_32,133.1956013028178
ID_-0.569_30.031_2022_33,130.32238347176752
ID_-0.569_30.031_2022_34,126.95190663355199
ID_-0.569_30.031_2022_35,138.60498503876363
ID_-0.569_30.031_2022_36,140.36049641707254
ID_-0.569_30.031_2022_37,140.0712143336837
ID_-0.569_30.031_2022_38,143.22488505824785
ID_-0.569_30.031_2022_39,154.73055575404106
ID_-0.569_30.031_2022_40,148.4198298694351
ID_-0.569_30.031_2022_41,148.6380008877424
ID_-0.569_30.031_2022_42,145.59817544011992
ID_-0.569_30.031_2022_43,154.13660433718914
ID_-0.569_30.031_2022_44,151.1852316393664
ID_-0.569_30.031_2022_45,147.36378356149555
ID_-0.569_30.031_2022_46,136.82991884112747
ID_-0.569_30.031_2022_47,141.57647439742516
ID_-0.569_30.031_2022_48,146.71093935753402
ID_-0.598_29.102_2022_00,0.08548026565782318
ID_-0.598_29.102_2022_01,0.0875469512752945
ID_-0.598_29.102_2022_02,0.09239202449284659
ID_-0.598_29.102_2022_03,0.08148475271441062
ID_-0.598_29.102_2022_04,0.0858852563152988
ID_-0.598_29.102_2022_05,0.08006173047667699
ID_-0.598_29.102_2022_06,0.08551583953862738
ID_-0.598_29.102_2022_07,0.0831555248846573
ID_-0.598_29.102_2022_08,0.08092313368114298
ID_-0.598_29.102_2022_09,0.09826530419799288
ID_-0.598_29.102_2022_10,0.0886520919417572
ID_-0.598_29.102_2022_11,0.09895209867249949
ID_-0.598_29.102_2022_12,0.0912850435533695
ID_-0.598_29.102_2022_13,0.07833678941894962
ID_-0.598_29.102_2022_14,0.0877351519021349
ID_-0.598_29.102_2022_15,0.09036412963176957
ID_-0.598_29.102_2022_16,0.08764467267074107
ID_-0.598_29.102_2022_17,0.08295284257850202
ID_-0.598_29.102_2022_18,0.0909826054933157
ID_-0.598_29.102_2022_19,0.09092250986489048
ID_-0.598_29.102_2022_20,0.09500860496062942
ID_-0.598_29.102_2022_21,0.09621987159510346
ID_-0.598_29.102_2022_22,0.10204049657853681
ID_-0.598_29.102_2022_23,0.10495796423946348
ID_-0.598_29.102_2022_24,0.1047753805515897
ID_-0.598_29.102_2022_25,0.10246341901409597
ID_-0.598_29.102_2022_26,0.09987821692309667
ID_-0.598_29.102_2022_27,0.10845691617034112
ID_-0.598_29.102_2022_28,0.0989861738143808
ID_-0.598_29.102_2022_29,0.10684862972042815
ID_-0.598_29.102_2022_30,0.10012399473304581
ID_-0.598_29.102_2022_31,0.10775569267981563
ID_-0.598_29.102_2022_32,0.10634963631461976
ID_-0.598_29.102_2022_33,0.10158399728778834
ID_-0.598_29.102_2022_34,0.10347795736084986
ID_-0.598_29.102_2022_35,0.11038830772172349
ID_-0.598_29.102_2022_36,0.10251782573022948
ID_-0.598_29.102_2022_37,0.10504401811416202
ID_-0.598_29.102_2022_38,0.110086251785017
ID_-0.598_29.102_2022_39,0.10491834585886903
ID_-0.598_29.102_2022_40,0.11531380496764357
ID_-0.598_29.102_2022_41,0.12037635801621016
ID_-0.598_29.102_2022_42,0.10336700019592428
ID_-0.598_29.102_2022_43,0.1174838344406065
ID_-0.598_29.102_2022_44,0.11418936026092844
ID_-0.598_29.102_2022_45,0.1150528719258704
ID_-0.598_29.102_2022_46,0.4757685690055549
ID_-0.598_29.102_2022_47,0.11367795392805628
ID_-0.598_29.102_2022_48,0.10208858114634789
ID_-0.604_29.896_2022_00,73.32461619707756
ID_-0.604_29.896_2022_01,68.8995534349751
ID_-0.604_29.896_2022_02,68.48689965500365
ID_-0.604_29.896_2022_03,67.36154169558844
ID_-0.604_29.896_2022_04,72.64448650570704
ID_-0.604_29.896_2022_05,66.4108103104246
ID_-0.604_29.896_2022_06,68.13529386314264
ID_-0.604_29.896_2022_07,67.75792172843097
ID_-0.604_29.896_2022_08,72.98947189523794
ID_-0.604_29.896_2022_09,69.66413403489547
ID_-0.604_29.896_2022_10,69.92657054769269
ID_-0.604_29.896_2022_11,68.45933237336524
ID_-0.604_29.896_2022_12,62.191952130715265
ID_-0.604_29.896_2022_13,66.73813283394361
ID_-0.604_29.896_2022_14,69.78405788371002
ID_-0.604_29.896_2022_15,68.4114837563507
ID_-0.604_29.896_2022_16,69.31565664081042
ID_-0.604_29.896_2022_17,69.85318139607114
ID_-0.604_29.896_2022_18,68.75341933789458
ID_-0.604_29.896_2022_19,61.50626700113428
ID_-0.604_29.896_2022_20,66.86169358093855
ID_-0.604_29.896_2022_21,68.62707204844597
ID_-0.604_29.896_2022_22,70.89604499242625
ID_-0.604_29.896_2022_23,71.60096449359284
ID_-0.604_29.896_2022_24,71.03360165861274
ID_-0.604_29.896_2022_25,71.033366728751
ID_-0.604_29.896_2022_26,75.6828215199303
ID_-0.604_29.896_2022_27,67.31552693847894
ID_-0.604_29.896_2022_28,72.75017490346838
ID_-0.604_29.896_2022_29,74.3890381560516
ID_-0.604_29.896_2022_30,73.9817697420484
ID_-0.604_29.896_2022_31,76.95133320749316
ID_-0.604_29.896_2022_32,73.86452254048137
ID_-0.604_29.896_2022_33,71.63468965947546
ID_-0.604_29.896_2022_34,77.0592870980666
ID_-0.604_29.896_2022_35,73.78372435482773
ID_-0.604_29.896_2022_36,80.07731144594727
ID_-0.604_29.896_2022_37,81.03874661976886
ID_-0.604_29.896_2022_38,82.58748001804938
ID_-0.604_29.896_2022_39,89.51388634340876
ID_-0.604_29.896_2022_40,84.76572698797874
ID_-0.604_29.896_2022_41,88.96352837029704
ID_-0.604_29.896_2022_42,82.42789743680348
ID_-0.604_29.896_2022_43,85.33157112327612
ID_-0.604_29.896_2022_44,81.97918407454002
ID_-0.604_29.896_2022_45,84.29946072473888
ID_-0.604_29.896_2022_46,118.03948543921182
ID_-0.604_29.896_2022_47,84.4315569147098
ID_-0.604_29.896_2022_48,79.25050349741045
ID_-0.615_30.885_2022_00,84.35143738327872
ID_-0.615_30.885_2022_01,91.83642287739698
ID_-0.615_30.885_2022_02,87.13497239654346
ID_-0.615_30.885_2022_03,84.43012833419027
ID_-0.615_30.885_2022_04,87.47569320209435
ID_-0.615_30.885_2022_05,81.98832508744489
ID_-0.615_30.885_2022_06,83.90734113351763
ID_-0.615_30.885_2022_07,87.60983190995097
ID_-0.615_30.885_2022_08,86.2626996342544
ID_-0.615_30.885_2022_09,89.28094560257101
ID_-0.615_30.885_2022_10,80.89557478938318
ID_-0.615_30.885_2022_11,86.33460245053978
ID_-0.615_30.885_2022_12,77.44262291030421
ID_-0.615_30.885_2022_13,78.86348278318331
ID_-0.615_30.885_2022_14,82.0691246628247
ID_-0.615_30.885_2022_15,81.35760397917524
ID_-0.615_30.885_2022_16,80.1022874393805
ID_-0.615_30.885_2022_17,82.84718320018689
ID_-0.615_30.885_2022_18,82.16145862118648
ID_-0.615_30.885_2022_19,76.54278868258308
ID_-0.615_30.885_2022_20,88.70161955403545
ID_-0.615_30.885_2022_21,84.97657391180877
ID_-0.615_30.885_2022_22,88.00875930173336
ID_-0.615_30.885_2022_23,86.69141076800956
ID_-0.615_30.885_2022_24,86.42415541920134
ID_-0.615_30.885_2022_25,88.03549435272944
ID_-0.615_30.885_2022_26,83.09996951342862
ID_-0.615_30.885_2022_27,91.55238174263198
ID_-0.615_30.885_2022_28,80.9026718195967
ID_-0.615_30.885_2022_29,88.23610150291745
ID_-0.615_30.885_2022_30,86.11555497755946
ID_-0.615_30.885_2022_31,89.64865909728533
ID_-0.615_30.885_2022_32,84.2784064153716
ID_-0.615_30.885_2022_33,96.12177495919975
ID_-0.615_30.885_2022_34,93.32682107364708
ID_-0.615_30.885_2022_35,96.62361554047963
ID_-0.615_30.885_2022_36,97.12559438288173
ID_-0.615_30.885_2022_37,98.71134411052924
ID_-0.615_30.885_2022_38,110.1306723109529
ID_-0.615_30.885_2022_39,100.93584845595947
ID_-0.615_30.885_2022_40,104.13172066797726
ID_-0.615_30.885_2022_41,109.74906180824136
ID_-0.615_30.885_2022_42,96.86036823225533
ID_-0.615_30.885_2022_43,103.87949441014413
ID_-0.615_30.885_2022_44,106.99159153373061
ID_-0.615_30.885_2022_45,104.63360161109085
ID_-0.615_30.885_2022_46,559.8725639764365
ID_-0.615_30.885_2022_47,99.16051368364695
ID_-0.615_30.885_2022_48,100.15615333092698
ID_-0.627_29.773_2022_00,104.50673204441824
ID_-0.627_29.773_2022_01,105.90741585835154
ID_-0.627_29.773_2022_02,84.95338631907971
ID_-0.627_29.773_2022_03,104.18051215072576
ID_-0.627_29.773_2022_04,101.53488079846626
ID_-0.627_29.773_2022_05,107.8565935964091
ID_-0.627_29.773_2022_06,111.53068883875073
ID_-0.627_29.773_2022_07,109.1088546803691
ID_-0.627_29.773_2022_08,115.40298598094603
ID_-0.627_29.773_2022_09,106.63791150088436
ID_-0.627_29.773_2022_10,104.5040479625141
ID_-0.627_29.773_2022_11,100.73678876545986
ID_-0.627_29.773_2022_12,102.59592698218472
ID_-0.627_29.773_2022_13,95.72534051783231
ID_-0.627_29.773_2022_14,98.4534842262958
ID_-0.627_29.773_2022_15,101.89979442167335
ID_-0.627_29.773_2022_16,111.59601580716543
ID_-0.627_29.773_2022_17,109.31784800416324
ID_-0.627_29.773_2022_18,106.946474387786
ID_-0.627_29.773_2022_19,95.61326462464629
ID_-0.627_29.773_2022_20,107.93365708013937
ID_-0.627_29.773_2022_21,96.30954211660062
ID_-0.627_29.773_2022_22,99.02494260517015
ID_-0.627_29.773_2022_23,109.31667499321892
ID_-0.627_29.773_2022_24,105.25767740422882
ID_-0.627_29.773_2022_25,107.0800678076139
ID_-0.627_29.773_2022_26,117.30428429544261
ID_-0.627_29.773_2022_27,104.82162189736816
ID_-0.627_29.773_2022_28,106.06128849887567
ID_-0.627_29.773_2022_29,119.0361198382294
ID_-0.627_29.773_2022_30,111.51526728690149
ID_-0.627_29.773_2022_31,121.50448219031142
ID_-0.627_29.773_2022_32,109.37411995125859
ID_-0.627_29.773_2022_33,126.48231774820337
ID_-0.627_29.773_2022_34,129.46264222164697
ID_-0.627_29.773_2022_35,119.9925081373847
ID_-0.627_29.773_2022_36,137.63283577534244
ID_-0.627_29.773_2022_37,130.78124336946416
ID_-0.627_29.773_2022_38,136.92665149712573
ID_-0.627_29.773_2022_39,135.89633598721593
ID_-0.627_29.773_2022_40,140.53128648479242
ID_-0.627_29.773_2022_41,143.47819912155666
ID_-0.627_29.773_2022_42,138.7986035569217
ID_-0.627_29.773_2022_43,146.07332186252273
ID_-0.627_29.773_2022_44,120.23101754694457
ID_-0.627_29.773_2022_45,136.8730256455444
ID_-0.627_29.773_2022_46,180.25818006447471
ID_-0.627_29.773_2022_47,135.1521929299905
ID_-0.627_29.773_2022_48,126.53791582364431
ID_-0.637_30.763_2022_00,45.17370575277016
ID_-0.637_30.763_2022_01,48.40136254734216
ID_-0.637_30.763_2022_02,45.209594187294435
ID_-0.637_30.763_2022_03,42.36389066945491
ID_-0.637_30.763_2022_04,40.813734818828856
ID_-0.637_30.763_2022_05,45.01274300569068
ID_-0.637_30.763_2022_06,45.001322986756605
ID_-0.637_30.763_2022_07,45.197762727553325
ID_-0.637_30.763_2022_08,43.12725039417195
ID_-0.637_30.763_2022_09,50.64981357512499
ID_-0.637_30.763_2022_10,47.660348294108154
ID_-0.637_30.763_2022_11,48.487412930078094
ID_-0.637_30.763_2022_12,49.26985219985207
ID_-0.637_30.763_2022_13,52.32773916997085
ID_-0.637_30.763_2022_14,54.54991231217497
ID_-0.637_30.763_2022_15,51.18155446243603
ID_-0.637_30.763_2022_16,52.87452976353006
ID_-0.637_30.763_2022_17,53.930435970568986
ID_-0.637_30.763_2022_18,55.20907099187339
ID_-0.637_30.763_2022_19,53.20180936776733
ID_-0.637_30.763_2022_20,50.66744436208578
ID_-0.637_30.763_2022_21,49.537723280285114
ID_-0.637_30.763_2022_22,54.74638478676816
ID_-0.637_30.763_2022_23,53.55600026426631
ID_-0.637_30.763_2022_24,52.26906415874009
ID_-0.637_30.763_2022_25,54.10347586363927
ID_-0.637_30.763_2022_26,54.84898773012744
ID_-0.637_30.763_2022_27,52.21341877311935
ID_-0.637_30.763_2022_28,48.33030362357795
ID_-0.637_30.763_2022_29,52.710341540728024
ID_-0.637_30.763_2022_30,53.526544535448295
ID_-0.637_30.763_2022_31,57.01118811584429
ID_-0.637_30.763_2022_32,55.92123161924344
ID_-0.637_30.763_2022_33,57.08916986494725
ID_-0.637_30.763_2022_34,56.17842411718259
ID_-0.637_30.763_2022_35,56.39485982788149
ID_-0.637_30.763_2022_36,55.303422864709965
ID_-0.637_30.763_2022_37,53.78184825645259
ID_-0.637_30.763_2022_38,60.99985297730748
ID_-0.637_30.763_2022_39,59.709298753437864
ID_-0.637_30.763_2022_40,55.021581256420916
ID_-0.637_30.763_2022_41,61.513296473583594
ID_-0.637_30.763_2022_42,56.07426718921741
ID_-0.637_30.763_2022_43,59.90008445206153
ID_-0.637_30.763_2022_44,58.98744586431293
ID_-0.637_30.763_2022_45,56.841295856045285
ID_-0.637_30.763_2022_46,-163.34377673868434
ID_-0.637_30.763_2022_47,56.361909029272056
ID_-0.637_30.763_2022_48,51.628919528547335
ID_-0.653_30.447_2022_00,30.684725067832037
ID_-0.653_30.447_2022_01,34.10510690140602
ID_-0.653_30.447_2022_02,30.566736557232794
ID_-0.653_30.447_2022_03,25.261024138285663
ID_-0.653_30.447_2022_04,31.43263569541867
ID_-0.653_30.447_2022_05,29.58774985651809
ID_-0.653_30.447_2022_06,27.73407370606415
ID_-0.653_30.447_2022_07,31.713806999825273
ID_-0.653_30.447_2022_08,31.190829777450816
ID_-0.653_30.447_2022_09,37.36053959579141
ID_-0.653_30.447_2022_10,31.786026513148148
ID_-0.653_30.447_2022_11,36.51302561286308
ID_-0.653_30.447_2022_12,33.22564175513952
ID_-0.653_30.447_2022_13,32.55965104093787
ID_-0.653_30.447_2022_14,34.55917622624072
ID_-0.653_30.447_2022_15,37.41132518096943
ID_-0.653_30.447_2022_16,35.284424098937706
ID_-0.653_30.447_2022_17,36.68853135062229
ID_-0.653_30.447_2022_18,35.37316163581033
ID_-0.653_30.447_2022_19,35.02619297979556
ID_-0.653_30.447_2022_20,35.3419733731277
ID_-0.653_30.447_2022_21,36.449181459950424
ID_-0.653_30.447_2022_22,36.1574429596298
ID_-0.653_30.447_2022_23,38.395860367487785
ID_-0.653_30.447_2022_24,35.22228748321916
ID_-0.653_30.447_2022_25,38.377838661734636
ID_-0.653_30.447_2022_26,34.99686997393051
ID_-0.653_30.447_2022_27,34.013451017926776
ID_-0.653_30.447_2022_28,35.33405051389592
ID_-0.653_30.447_2022_29,37.994172333600275
ID_-0.653_30.447_2022_30,35.567088383240886
ID_-0.653_30.447_2022_31,40.80237496083086
ID_-0.653_30.447_2022_32,36.52038309308524
ID_-0.653_30.447_2022_33,40.938412883175815
ID_-0.653_30.447_2022_34,40.22736814652389
ID_-0.653_30.447_2022_35,38.970691377890816
ID_-0.653_30.447_2022_36,41.32955333819565
ID_-0.653_30.447_2022_37,43.82320176173367
ID_-0.653_30.447_2022_38,44.819668680076376
ID_-0.653_30.447_2022_39,42.839040589653806
ID_-0.653_30.447_2022_40,42.41444770186814
ID_-0.653_30.447_2022_41,46.996817026804365
ID_-0.653_30.447_2022_42,40.73612516528761
ID_-0.653_30.447_2022_43,43.38496191362224
ID_-0.653_30.447_2022_44,44.09024378461914
ID_-0.653_30.447_2022_45,39.35398362849476
ID_-0.653_30.447_2022_46,-390.1155318176483
ID_-0.653_30.447_2022_47,43.65489885653892
ID_-0.653_30.447_2022_48,41.94499553238683
ID_-0.659_30.341_2022_00,20.32535796883159
ID_-0.659_30.341_2022_01,21.315032499011018
ID_-0.659_30.341_2022_02,19.858323353918813
ID_-0.659_30.341_2022_03,21.776461585484434
ID_-0.659_30.341_2022_04,22.747789021196294
ID_-0.659_30.341_2022_05,21.953743050660016
ID_-0.659_30.341_2022_06,21.15122061588217
ID_-0.659_30.341_2022_07,22.12563220379548
ID_-0.659_30.341_2022_08,21.19661314782163
ID_-0.659_30.341_2022_09,25.51364067771157
ID_-0.659_30.341_2022_10,21.12478871317521
ID_-0.659_30.341_2022_11,23.650942475131803
ID_-0.659_30.341_2022_12,25.30345871446139
ID_-0.659_30.341_2022_13,23.784522918744425
ID_-0.659_30.341_2022_14,23.92987435131089
ID_-0.659_30.341_2022_15,25.40998593161237
ID_-0.659_30.341_2022_16,24.066655651717443
ID_-0.659_30.341_2022_17,24.579308867925544
ID_-0.659_30.341_2022_18,25.64907033837577
ID_-0.659_30.341_2022_19,23.424126889192525
ID_-0.659_30.341_2022_20,24.203858515210545
ID_-0.659_30.341_2022_21,24.914574310774032
ID_-0.659_30.341_2022_22,25.41222361624011
ID_-0.659_30.341_2022_23,26.03730539698646
ID_-0.659_30.341_2022_24,25.5040003351427
ID_-0.659_30.341_2022_25,27.88089314834394
ID_-0.659_30.341_2022_26,25.96782635068935
ID_-0.659_30.341_2022_27,22.510388921690453
ID_-0.659_30.341_2022_28,24.473430163964096
ID_-0.659_30.341_2022_29,25.750381248173134
ID_-0.659_30.341_2022_30,26.76286805261478
ID_-0.659_30.341_2022_31,27.376505406809713
ID_-0.659_30.341_2022_32,24.69096326568424
ID_-0.659_30.341_2022_33,27.390546002071954
ID_-0.659_30.341_2022_34,28.461507630746123
ID_-0.659_30.341_2022_35,26.87782252175463
ID_-0.659_30.341_2022_36,27.894574816704065
ID_-0.659_30.341_2022_37,30.055214184902265
ID_-0.659_30.341_2022_38,30.332550920564113
ID_-0.659_30.341_2022_39,29.83404694499916
ID_-0.659_30.341_2022_40,28.938902673384106
ID_-0.659_30.341_2022_41,31.41529320806422
ID_-0.659_30.341_2022_42,27.05030984727442
ID_-0.659_30.341_2022_43,30.584325478874735
ID_-0.659_30.341_2022_44,30.351875784247085
ID_-0.659_30.341_2022_45,27.108906558348313
ID_-0.659_30.341_2022_46,151.45379411568092
ID_-0.659_30.341_2022_47,26.881345671177574
ID_-0.659_30.341_2022_48,25.827045299875394
ID_-0.667_30.433_2022_00,86.94567745614803
ID_-0.667_30.433_2022_01,94.21002078359022
ID_-0.667_30.433_2022_02,97.14623533099599
ID_-0.667_30.433_2022_03,90.33241317634238
ID_-0.667_30.433_2022_04,101.13880577383537
ID_-0.667_30.433_2022_05,95.02163801336387
ID_-0.667_30.433_2022_06,88.33274098821877
ID_-0.667_30.433_2022_07,93.25174425611092
ID_-0.667_30.433_2022_08,82.3315328863612
ID_-0.667_30.433_2022_09,104.39063120268291
ID_-0.667_30.433_2022_10,92.62255141921491
ID_-0.667_30.433_2022_11,99.32935866278207
ID_-0.667_30.433_2022_12,89.76863763933396
ID_-0.667_30.433_2022_13,92.28957096562311
